event_id,spektrix_instance_id,project_name,event_name,start_datetime
recVBnCpwh3wtEm6i,,Qawalli Night at The Beacon,,2025-05-02 18:00:00+00:00
recNFXszoXHPthhV7,,Qawalli Night at The Beacon,,2025-05-02 18:30:00+00:00
rec6oeC6jesYgvnRM,,World Curry Festival,,2025-09-25 09:00:00+00:00
recLYkKOjbH4NYQo3,,World Curry Festival,,2025-09-26 09:00:00+00:00
recjMYTJzcExP1trd,,Our Patch - Reevy Hill Mural,,2025-06-17 23:00:00+00:00
rec3VRx7xbTKYhhlL,,Our Patch - Reevy Hill Mural,,2025-06-18 11:30:00+00:00
rectH2fRTs1g0SfN1,,Our Patch - Reevy Hill Mural,,2025-07-02 13:00:00+00:00
recFsdKNXz8KxhP6B,,Our Patch - Reevy Hill Mural,,2025-07-23 11:30:00+00:00
rec4fD64e9cvvUIXB,,Our Patch - Reevy Hill Mural,,2025-07-28 11:00:00+00:00
rec1WOnH38bT4noSv,,Our Patch - Reevy Hill Mural,,2025-08-27 11:00:00+00:00
rec1CtSxjLgOtXh47,,Our Patch - Reevy Hill Mural,,2025-09-17 11:30:00+00:00
rec9upG5qdln39tqF,,Our Patch - Reevy Hill Mural,,2025-10-03 09:00:00+00:00
reckHuY4fxQ8pSWeL,,Elmet,,2025-09-27 09:30:00+00:00
recdNvVpCaPEnRu0P,,Elmet,,2025-09-27 10:30:00+00:00
recNbyvlxA3O6bFEJ,,Elmet,,2025-09-27 13:30:00+00:00
recXRdzDKPm0gMAlc,,Elmet,,2025-10-25 10:00:00+00:00
recTGlyRjcM8FqKO0,,Elmet,,2025-10-26 10:00:00+00:00
recLZpFVSr9alcyXc,,Elmet,,2025-10-27 10:00:00+00:00
recXXAzrwtPjMbkeu,,Elmet,,2025-10-28 15:00:00+00:00
reccIpWOmv3VczsyE,,Elmet,,2025-10-29 15:00:00+00:00
recMgeKMlu7rMsrqH,,Elmet,,2025-10-29 22:00:00+00:00
recwKrXOgP0UrHtl0,,Elmet,,2025-10-30 15:00:00+00:00
reckzyTww75ZzDEaa,,Elmet,,2025-10-30 22:00:00+00:00
recjdjrH3fyypgP36,,Elmet,,2025-10-31 15:00:00+00:00
recKgFgeEzmf5Upvr,,Elmet,,2025-11-01 11:00:00+00:00
recHSCizmkwuidblt,,Elmet,,2025-11-02 12:00:00+00:00
rec27ry8e3lHN1oMD,,Forge - Scraps,,2025-06-23 08:00:00+00:00
recD0YMOlwMxvZtDW,,At The 1 in 12,,2025-06-14 11:00:00+00:00
recKaxDTtznMEHirE,,At The 1 in 12,,2025-06-14 11:00:00+00:00
rec01rxnTLjAQa4QM,,At The 1 in 12,,2025-06-14 23:00:00+00:00
recxlkvWw0cIsb5DF,,At The 1 in 12,,2025-06-15 12:13:00+00:00
recHY6YPnitABvVA3,,A Good Yarn: Luke Jerram,,2025-05-12 11:30:00+00:00
recgT7JlCnB1FcJi5,,A Good Yarn: Luke Jerram,,2025-05-13 09:00:00+00:00
recuJPFw84IzQWPbK,,A Good Yarn: Luke Jerram,,2025-05-13 15:30:00+00:00
recgpkUtpkzEyejTS,,A Good Yarn: Luke Jerram,,2025-05-16 09:30:00+00:00
recddNuuGtrXjnljU,,A Good Yarn: Luke Jerram,,2025-05-16 12:00:00+00:00
recWjtRL6jXebQf3c,,A Good Yarn: Luke Jerram,,2025-05-19 11:30:00+00:00
recJKVrTheRfPjnXo,,A Good Yarn: Luke Jerram,,2025-05-20 09:00:00+00:00
recwM6WDJqUMfEoYy,,A Good Yarn: Luke Jerram,,2025-05-21 09:00:00+00:00
rec623zV3xhATWbKl,,A Good Yarn: Luke Jerram,,2025-05-21 15:30:00+00:00
recbMYuegTSbeK1dB,,A Good Yarn: Luke Jerram,,2025-05-23 09:00:00+00:00
recnYq18dGtW9LxLc,,A Good Yarn: Luke Jerram,,2025-05-23 12:00:00+00:00
recLo6f06waxXJQgm,,A Good Yarn: Luke Jerram,,2025-05-24 13:00:00+00:00
rec8qnP00vXxb3NF7,,A Good Yarn: Luke Jerram,,2025-05-27 09:00:00+00:00
recPR8KqM1J7Cq6G2,,A Good Yarn: Luke Jerram,,2025-05-28 11:30:00+00:00
rec7bA7nIpwl4HtVL,,A Good Yarn: Luke Jerram,,2025-06-02 08:00:00+00:00
recrnERX6nE5Gr49B,,A Good Yarn: Luke Jerram,,2025-06-03 08:30:00+00:00
recVjMuSQiXeVrzdo,,A Good Yarn: Luke Jerram,,2025-06-04 09:00:00+00:00
reczcxbij538xXJzp,,A Good Yarn: Luke Jerram,,2025-06-04 12:30:00+00:00
recCr4Qpnhtm5gvCM,,A Good Yarn: Luke Jerram,,2025-06-05 12:30:00+00:00
recK2Jt22dhIhvsa3,,A Good Yarn: Luke Jerram,,2025-06-06 08:30:00+00:00
recTyFcsWiG2FpDeD,,A Good Yarn: Luke Jerram,,2025-06-09 08:00:00+00:00
recyCV61miD97IL9F,,A Good Yarn: Luke Jerram,,2025-06-10 08:00:00+00:00
reczc17TbJDv3naWA,,A Good Yarn: Luke Jerram,,2025-06-10 09:00:00+00:00
recnQB5EOlq9xIJhx,,A Good Yarn: Luke Jerram,,2025-06-10 10:00:00+00:00
receX7Fbm17X23Vga,,A Good Yarn: Luke Jerram,,2025-06-10 11:00:00+00:00
recRuHv07exau4yz1,,A Good Yarn: Luke Jerram,,2025-06-10 12:00:00+00:00
rechrnvDmP4A88Of6,,A Good Yarn: Luke Jerram,,2025-06-10 13:00:00+00:00
recD93IBhjgKrC1Z6,,A Good Yarn: Luke Jerram,,2025-06-17 08:30:00+00:00
reclMAxUKTzM2al5H,,A Good Yarn: Luke Jerram,,2025-06-17 13:00:00+00:00
recjINAZ6xqfgopDQ,,A Good Yarn: Luke Jerram,,2025-06-19 16:00:00+00:00
recZSwFSxenEbnZyl,,A Good Yarn: Luke Jerram,,2025-06-19 17:00:00+00:00
recw41fqL7sNwov30,,A Good Yarn: Luke Jerram,,2025-07-12 14:00:00+00:00
recSch0RpNXUPSg9Z,,A Good Yarn: Luke Jerram,,2025-07-26 13:00:00+00:00
recmOSKx1fq8arzl6,,Our Patch - Summer Reading Challenge (All Areas),,2025-07-21 09:00:00+00:00
recHonGwxnvJ9WL2u,,Our Patch - Summer Reading Challenge (All Areas),,2025-07-22 09:00:00+00:00
rec74FPfVmCgws26v,,Our Patch - Summer Reading Challenge (All Areas),,2025-07-24 08:30:00+00:00
rec4zQ6rDzMlJSgKK,,Our Patch - Summer Reading Challenge (All Areas),,2025-08-05 09:00:00+00:00
recyj3IPP1xBxEv3f,,Our Patch - Youth Zen Den,,2025-01-09 11:00:00+00:00
recs4s9SlwGAyOZGq,,Our Patch - Youth Zen Den,,2025-01-23 11:00:00+00:00
recghZmCO3YE4Sttb,,Our Patch - Youth Zen Den,,2025-02-06 00:00:00+00:00
rechErrF49OkqKA4j,,Our Patch - Youth Zen Den,,2025-02-13 00:00:00+00:00
rec3Ae75g6yPHHhnU,,Our Patch - Youth Zen Den,,2025-02-20 00:00:00+00:00
rec8eQaFmQs9tx015,,Our Patch - Youth Zen Den,,2025-02-27 00:00:00+00:00
recTUO8Utx4XsheNY,,Our Patch - Youth Zen Den,,2025-03-06 00:00:00+00:00
recXbMkBIO2JQvlMi,,Our Patch - Youth Zen Den,,2025-03-13 00:00:00+00:00
rec0PDHZOjCm8yk0t,,Our Patch - Youth Zen Den,,2025-03-20 00:00:00+00:00
recSt8aYzws6LGzoG,,Our Patch - Youth Zen Den,,2025-03-27 00:00:00+00:00
recUpO3osPVG94Fsx,,Our Patch - Youth Zen Den,,2025-04-02 23:00:00+00:00
rec2FuztBH8zVIxXC,,Our Patch - Youth Zen Den,,2025-04-13 23:00:00+00:00
recjt3WcBCjJ4oIds,,Our Patch - Youth Zen Den,,2025-04-14 23:00:00+00:00
recSl7fMKP5gxcSha,,Our Patch - Youth Zen Den,,2025-04-23 23:00:00+00:00
recvrDwbRpCRmRmRr,,Our Patch - Youth Zen Den,,2025-05-15 23:00:00+00:00
rec3UZt0DIbNtDeyt,,Our Patch - Youth Zen Den,,2025-05-21 23:00:00+00:00
recf89md4EYRNlp9T,,Our Patch - Youth Zen Den,,2025-05-28 23:00:00+00:00
rec3ylbJeYSYrRSKO,,Our Patch - Youth Zen Den,,2025-06-04 23:00:00+00:00
recb1zNa4MtP02HPo,,Our Patch - Youth Zen Den,,2025-06-04 23:00:00+00:00
recmxwmKP66IUXT8W,,Our Patch - Youth Zen Den,,2025-07-17 15:30:00+00:00
rec2QPLrH4s8GJvUH,,Our Patch - Youth Zen Den,,2025-09-18 15:30:00+00:00
rec1An8zHr6X8PEBc,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-07-02 17:00:00+00:00
reci1Q9KtAeBz2CXb,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-07-09 17:30:00+00:00
recUNu9oIDe9ypUmo,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-07-16 17:30:00+00:00
recwJIuXdRO4TpjkU,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-07-23 17:30:00+00:00
recSEyEJGDc7EIhTt,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-07-30 17:30:00+00:00
recXZCvPs2fwc6rAu,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-08-06 17:00:00+00:00
recneMWFlI7HcNrhe,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-08-13 17:15:00+00:00
recC2TQLQS6FSRb0N,,Our Patch - Boxing for wellbeing Oneness Centre,,2025-08-20 17:30:00+00:00
recEjwKEV72HsW4ec,,We Will Sing by Ann Hamilton at Salt's Mill,,2024-11-26 11:00:00+00:00
rec8vBjM0x0A71DTN,,We Will Sing by Ann Hamilton at Salt's Mill,,2024-11-27 09:00:00+00:00
receYVq2ncekBMb3D,,We Will Sing by Ann Hamilton at Salt's Mill,,2024-11-28 09:00:00+00:00
recaXUKedfhWDTzlp,,We Will Sing by Ann Hamilton at Salt's Mill,,2024-11-29 09:00:00+00:00
recvJ2ggxAxSVXeKc,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-05-01 23:00:00+00:00
recB9PmgDFH7X6bf6,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-05-02 12:00:00+00:00
recB3TT6m75u0z9y2,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-07-24 09:30:00+00:00
recXMsIHmE8V7VuIG,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-09-17 09:00:00+00:00
rec9Inmws3fbToFEA,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-09-23 08:00:00+00:00
reckDKlvcfYhfgKzm,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-09-30 08:00:00+00:00
recBQXUJUUN0LGVVB,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-10-06 08:00:00+00:00
recgrJkAHBkrd0Pym,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-10-07 08:00:00+00:00
recRF2NAN67hvv9nu,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-10-13 08:00:00+00:00
recYXk8SN73RixoQJ,,We Will Sing by Ann Hamilton at Salt's Mill,,2025-10-20 08:00:00+00:00
recnNS1NN187CuWWp,,Pictureville Screenings - Time and Place (Invisible Women),,2025-06-19 18:00:00+00:00
recS0yxaWfM5S2SVh,,Pictureville Screenings - Time and Place (Invisible Women),,2025-06-20 18:00:00+00:00
recmmdEAhuIyWin6G,,Pictureville Screenings - Time and Place (Invisible Women),,2025-06-21 17:30:00+00:00
recjBJoLkRcPtWWdR,,Pictureville Screenings - Time and Place (Invisible Women),,2025-06-22 13:00:00+00:00
rec9AybjqxGZOh2o6,,Pictureville Screenings - Time and Place (Invisible Women),,2025-06-25 17:30:00+00:00
recymBMVlW5rMhk1f,,Our Patch - Beacon Creative family sessions,,2025-08-05 08:30:00+00:00
recopadzIeFvkqnUw,,Our Patch - Beacon Creative family sessions,,2025-08-05 09:00:00+00:00
recAGScbp7bQdmQUq,,Our Patch - Beacon Creative family sessions,,2025-08-08 09:00:00+00:00
reccRR3gimUWR8YN4,,Our Patch - Beacon Creative family sessions,,2025-08-08 09:00:00+00:00
recdOfvpHTDOT3Byg,,Evening Conversations - Sudha Bhuchar,,2025-07-25 19:50:00+00:00
rec8iJfsWY2cwtzwE,,Evening Conversations - Sudha Bhuchar,,2025-09-22 17:00:00+00:00
recx8aAnhnn4w7DuE,,Evening Conversations - Sudha Bhuchar,,2025-09-24 18:20:00+00:00
recxeWy3KtRthVksS,,Evening Conversations - Sudha Bhuchar,,2025-09-24 19:05:00+00:00
recbbj0CU3BDbDJcY,,Evening Conversations - Sudha Bhuchar,,2025-09-24 19:30:00+00:00
reczAX171gj5OGQ55,,Evening Conversations - Sudha Bhuchar,,2025-09-24 20:10:00+00:00
recXGOQqCHGkv24fX,,Evening Conversations - Sudha Bhuchar,,2025-10-28 19:30:00+00:00
recUgQrbMfUagKXNo,,Evening Conversations - Sudha Bhuchar,,2025-11-15 19:30:00+00:00
recuNFo7UNa0SPbex,,Closing Event (Brighter Still) - Emily Lim/Dan Canham,,2024-03-01 10:00:00+00:00
recwbp3OPrc9VRfM5,,Closing Event (Brighter Still) - Emily Lim/Dan Canham,,2025-12-20 00:00:00+00:00
recDVfFiTCvzxMuQ8,,Closing Event (Brighter Still) - Emily Lim/Dan Canham,,2025-12-21 00:00:00+00:00
recXj6hfxG7lYYDuk,,Closing Event (Brighter Still) - Emily Lim/Dan Canham,,2025-12-21 00:00:00+00:00
reckgAjvWFEW4X3JN,,Festival of Archaeology: Archaeology Talks!,,2025-07-30 13:00:00+00:00
rec58CUdZora37fMm,,Festival of Archaeology: Archaeology Talks!,,2025-07-30 14:30:00+00:00
rec8LPIPydTMWIBjV,,Festival of Archaeology: Archaeology Talks!,,2025-07-30 16:00:00+00:00
rechogrQP30GIswkL,,Festival of Archaeology: Archaeology Talks!,,2025-07-30 17:30:00+00:00
recHoOL16IEMzWg7z,,Hindu Sangh Culture Event,,2025-09-02 08:30:00+00:00
recqcXWwH05XXWeC3,,Hindu Sangh Culture Event,,2025-09-02 09:00:00+00:00
recv1CLEgdByoze35,,Hindu Sangh Culture Event,,2025-09-02 10:00:00+00:00
reclqgwfINif9Tos1,,Our Patch - The Bridge - Cultural Care Package,,2025-07-17 23:00:00+00:00
recgwweYXoLnTn29D,,Our Patch - The Bridge - Cultural Care Package,,2025-07-30 23:00:00+00:00
reckQvDtCY7AxinmZ,,Our Patch - Get2Gether Group,,2025-03-12 00:00:00+00:00
recBD4qq7KGX64ltt,,Our Patch - Get2Gether Group,,2025-03-21 00:00:00+00:00
recwiVJmmkP1PX2Vx,,Our Patch - Get2Gether Group,,2025-03-26 00:00:00+00:00
recJD6wsvotm2zHUc,,Our Patch - Get2Gether Group,,2025-03-28 00:00:00+00:00
rec5Azsx085nBejGo,,Our Patch - Get2Gether Group,,2025-04-07 23:00:00+00:00
recd6gOA2ObgM6ZgD,,Our Patch - Get2Gether Group,,2025-04-10 23:00:00+00:00
rec6y7YeynaxOZwUG,,Our Patch - Get2Gether Group,,2025-04-21 23:00:00+00:00
recqzt2zQGiTMTdAA,,Our Patch - Get2Gether Group,,2025-04-23 23:00:00+00:00
recaRwxyDTzsKYC4o,,Our Patch - Get2Gether Group,,2025-05-01 23:00:00+00:00
recq2IWL2NOg3JO5e,,Our Patch - Get2Gether Group,,2025-05-06 23:00:00+00:00
recrT4zlVccCnaDKj,,Our Patch - Get2Gether Group,,2025-05-16 23:00:00+00:00
recK9WXuSgwY8r1Eo,,Our Patch - Get2Gether Group,,2025-06-16 08:00:00+00:00
rec6IAQo2Nhc0qf0C,,Our Patch - Get2Gether Group,,2025-06-26 12:00:00+00:00
recTCeMajOtbK58Kz,,Our Patch - Get2Gether Group,,2025-09-11 11:00:00+00:00
recKI1MdKAsOflTAm,,Our Patch - Get2Gether Group,,2025-09-18 11:00:00+00:00
recMi7nbFwhMEBbLj,,Our Patch - Get2Gether Group,,2025-09-25 11:00:00+00:00
recYIzmn1Itj9687U,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-01-16 11:00:00+00:00
reclaBaAkrl2gNKTj,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-01-16 11:00:00+00:00
rec6Knj2HHDiKJ01F,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-02-20 00:00:00+00:00
recteGSsZytGrFsaO,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-03-22 00:00:00+00:00
rec6Rs1xgDfWwcVna,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-04-13 23:00:00+00:00
rec4hSIkUsqvD6K3K,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-05-10 23:00:00+00:00
recvlpcU2yI8FF5Fp,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-06-13 23:00:00+00:00
recGXe6MfErJgKX6x,,Our Patch - DRAW Tour Workshops: Keighley & Ilkley,,2025-07-12 11:00:00+00:00
recjpzJVe207uE4j2,,Forge - Practical Anarchy,,2025-06-16 08:00:00+00:00
recsyZCO9oufVD3I6,,Our Patch - Community Trips - Keighley & Ilkley,,2025-08-22 17:00:00+00:00
recPSO3wCwwl4nlpn,,Our Patch - Community Trips - Keighley & Ilkley,,2025-09-07 15:00:00+00:00
recXOj959utMm7VSV,,Our Patch - Community Trips - Keighley & Ilkley,,2025-09-10 08:00:00+00:00
recFm3mPbgfGZQTRZ,,Our Patch - Community Trips - Keighley & Ilkley,,2025-09-10 13:30:00+00:00
recDHBuR5SKNb6QQI,,Our Patch - The Blank Page Club,,2025-06-02 23:00:00+00:00
recr1Jly58gUbC8gz,,Our Patch - The Blank Page Club,,2025-06-02 23:00:00+00:00
recLMPP1C9isvgjwh,,Our Patch - The Blank Page Club,,2025-06-09 23:00:00+00:00
recZc4ak3wxdJNfqu,,Our Patch - The Blank Page Club,,2025-06-09 23:00:00+00:00
recIVnxgJbFkj3YrT,,Our Patch - The Blank Page Club,,2025-06-16 23:00:00+00:00
recYB0pxsJTFG369D,,Our Patch - The Blank Page Club,,2025-06-16 23:00:00+00:00
recGnzDmzJHAuw3kk,,Our Patch - The Blank Page Club,,2025-06-23 23:00:00+00:00
recxwWR4lmEeUrIyr,,Our Patch - The Blank Page Club,,2025-07-01 09:00:00+00:00
rec5fu4pJypABBQSc,,Our Patch - The Blank Page Club,,2025-07-15 09:00:00+00:00
recqIOXHRjRlIPTjR,,Our Patch - The Blank Page Club,,2025-07-22 09:00:00+00:00
rec4pMOo5HPznz5Rl,,Our Patch - The Blank Page Club,,2025-07-29 09:00:00+00:00
recfDv00lMsoTlUWN,,PLAY: Grue,,2024-11-23 10:00:00+00:00
recWLx1LwINbhPMxs,,PLAY: Grue,,2024-11-26 15:30:00+00:00
recidrC4rEfmZcgkN,,PLAY: Grue,,2024-12-12 16:30:00+00:00
recxusJnFZHiNPZG5,,PLAY: Grue,,2024-12-14 09:30:00+00:00
recEvU6mS5PbcpU3m,,PLAY: Grue,,2024-12-16 16:00:00+00:00
recYWwxdTlzXph1yG,,PLAY: Grue,,2024-12-22 10:00:00+00:00
rec2kbGD4MjQ7j84L,,PLAY: Grue,,2025-01-11 09:30:00+00:00
rec8vBVBiQyifkRMD,,PLAY: Grue,,2025-01-13 16:00:00+00:00
recrABzFmZm4QBepl,,PLAY: Grue,,2025-01-14 13:00:00+00:00
rec9dT4gSiUY7GaQu,,PLAY: Grue,,2025-01-14 17:00:00+00:00
recBi4XQ7XWPjp0WS,,PLAY: Grue,,2025-01-18 09:30:00+00:00
reckUiO43E3li6XVZ,,PLAY: Grue,,2025-01-18 09:30:00+00:00
recvt9LgSLuQvVmmy,,PLAY: Grue,,2025-01-21 13:00:00+00:00
recQGsxzFtZ1zobT6,,PLAY: Grue,,2025-02-03 00:00:00+00:00
rec2EfqJ5ivfWz71T,,PLAY: Grue,,2025-02-07 09:00:00+00:00
recC71jK9o4OeuIRx,,PLAY: Grue,,2025-02-07 11:00:00+00:00
recTQvpKOtO40tst7,,PLAY: Grue,,2025-02-07 11:20:00+00:00
reczbDeLPBbyU9Sfk,,PLAY: Grue,,2025-02-07 11:40:00+00:00
recqtQawT2HH1N7MH,,PLAY: Grue,,2025-02-07 12:00:00+00:00
rec2y3b2EVpXEoaZe,,PLAY: Grue,,2025-02-10 15:50:00+00:00
recDMs6p3SEKxURH2,,PLAY: Grue,,2025-02-10 16:10:00+00:00
recl4H0GLfqrqu2Lp,,PLAY: Grue,,2025-02-10 16:50:00+00:00
rec2PKmJ8G3ayNYWf,,PLAY: Grue,,2025-02-10 17:10:00+00:00
recO2pz7nXHTiBBfv,,PLAY: Grue,,2025-02-10 17:30:00+00:00
recFsaJOJGCm2GqZV,,PLAY: Grue,,2025-02-17 10:20:00+00:00
recONp54xafhJoBHU,,PLAY: Grue,,2025-02-17 10:40:00+00:00
recVbggjt5aZhZZF9,,PLAY: Grue,,2025-02-17 11:20:00+00:00
recQov1KIN9YHUMNb,,PLAY: Grue,,2025-02-17 11:40:00+00:00
recLmh1JeXnxoUPaF,,PLAY: Grue,,2025-02-17 12:20:00+00:00
recADQNQmQke6zTWU,,PLAY: Grue,,2025-02-17 13:50:00+00:00
recMPrAVAxsMtxg1F,,PLAY: Grue,,2025-02-17 14:10:00+00:00
recT4jvnNjo3N9XGG,,PLAY: Grue,,2025-02-17 14:50:00+00:00
rec2uxQL20JP0igr6,,PLAY: Grue,,2025-02-17 15:10:00+00:00
recihtjAl5ilIV6Jc,,PLAY: Grue,,2025-02-17 15:50:00+00:00
recFgQjfOIaeMtvS0,,PLAY: Grue,,2025-02-17 16:10:00+00:00
rec7Amt4Kg0U6XZmU,,PLAY: Grue,,2025-02-17 16:50:00+00:00
recTHnAQYGjGBMA52,,PLAY: Grue,,2025-02-17 17:10:00+00:00
recIP50fBAKEVLf70,,PLAY: Grue,,2025-02-17 17:30:00+00:00
recaaxFt3umVwfu1D,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-06-11 23:00:00+00:00
recCvZxjC2rU9khUi,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-06-18 23:00:00+00:00
recexVzYaD2bEqHRW,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-06-25 23:00:00+00:00
recAdX2FR2KqIyXhu,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-07-03 17:15:00+00:00
recUVCpvgCKhfxHAK,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-07-10 17:15:00+00:00
recdU4KkSBhldO1cT,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-07-17 17:15:00+00:00
recRsFt1EUWKbdRkg,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-08-23 11:00:00+00:00
rec0jwk118434x8SH,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-09-11 17:15:00+00:00
recOYTmj9xNznyuvB,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-09-25 17:00:00+00:00
rec0Cu4TO3i7dYlob,,Our Patch - Scouts and Cubs at St James Church Hall,,2025-10-03 00:00:00+00:00
rec9SgRhTO8kv813E,,Our Patch - Dhol Drumming,,2025-04-29 23:00:00+00:00
recLULh47jrEVwObs,,Our Patch - Dhol Drumming,,2025-05-06 23:00:00+00:00
recUKRNvzllmQ9FV2,,Our Patch - Dhol Drumming,,2025-05-13 23:00:00+00:00
recX65bey2lmg9RH7,,Our Patch - Dhol Drumming,,2025-06-03 23:00:00+00:00
recr65aXJv6J22bgO,,Our Patch - Dhol Drumming,,2025-06-11 16:00:00+00:00
recXAHJHrWU9spnjY,,Our Patch - Dhol Drumming,,2025-06-18 16:00:00+00:00
recJCyf49lWqfEQwp,,Our Patch - Dhol Drumming,,2025-06-25 16:00:00+00:00
recn64yfV07Afaivh,,Our Patch - Dhol Drumming,,2025-07-09 16:00:00+00:00
recmvzqWVDB4sow2U,,Our Patch - Dhol Drumming,,2025-07-23 16:00:00+00:00
recHWSB6irvUFq3io,,Our Patch - Dhol Drumming,,2025-07-30 16:00:00+00:00
rec04bm7u3pmswFFH,,Our Patch - Dhol Drumming,,2025-08-06 06:00:00+00:00
recMEsZxW3v0F0lBD,,Beacon Church Community Cuppa,,2025-04-22 09:00:00+00:00
receIq6hFFLtp7jef,,Immersive Arts UK Conference - The Big Thing,,2025-05-25 23:00:00+00:00
recYMw9iyMtniGmCD,,Immersive Arts UK Conference - The Big Thing,,2025-06-10 19:00:00+00:00
rec71f8EtpE6qIHfa,,Immersive Arts UK Conference - The Big Thing,,2025-06-10 20:30:00+00:00
recEjAP02RcL6S3Nm,,Immersive Arts UK Conference - The Big Thing,,2025-06-11 10:00:00+00:00
rec47iwuWp7824ebe,,Immersive Arts UK Conference - The Big Thing,,2025-06-11 13:30:00+00:00
recry91j0X1zqafNc,,Immersive Arts UK Conference - The Big Thing,,2025-06-11 14:30:00+00:00
rechkQnZVeyak6tLK,,Club Ekta Events,,2025-06-07 11:00:00+00:00
recdBDgqBu9de3Wm4,,Club Ekta Events,,2025-06-15 10:00:00+00:00
rec9n8xdZjqF9rrAB,,Our Patch - Vibe Check,,2025-07-22 17:00:00+00:00
recIO3dzZs4h8Y6mG,,Our Patch - Vibe Check,,2025-07-29 17:00:00+00:00
rec8vNVlQhseP1s21,,Our Patch - Vibe Check,,2025-08-12 17:00:00+00:00
recxmg0FEu6ekBq5B,,Our Patch - Vibe Check,,2025-08-26 17:00:00+00:00
recf0LcnV1ZdvmNap,,Loaded Laughs (#2),,2025-06-13 18:30:00+00:00
recc3b67rqypfP1GT,,Bradford 2025 Volunteer Celebration,,2025-02-28 00:00:00+00:00
recOdMDLQqGRC9ARe,,Saltaire Heritage Day,,2025-04-11 23:00:00+00:00
recLQXNSpAIVTEVVL,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-02-10 00:00:00+00:00
recv0Ris1lSgtVJin,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-02-17 00:00:00+00:00
recqiIxloOMlTt9wv,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-02-24 00:00:00+00:00
recUsjSEm3lKqzAX0,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-03-11 00:00:00+00:00
recCticKMOH5ZSzeT,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-03-17 00:00:00+00:00
recNl0KxDyormgpnB,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-03-19 00:00:00+00:00
rec41dEveNO9qgspU,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-03-24 00:00:00+00:00
recQ4dHjGpJhrLJZO,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-03-30 23:00:00+00:00
recYoi4EKmPxIPwu1,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-04-06 23:00:00+00:00
recTKaAkgcdSDZFZU,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-04-15 23:00:00+00:00
reciKagpilwqbx8pV,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-04-27 23:00:00+00:00
recSwCuGsIf4w7Kbo,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-05-06 23:00:00+00:00
recfXUX0hUbHj4HOo,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-05-14 23:00:00+00:00
rec7BV80AP9GXGcxc,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-05-20 23:00:00+00:00
recExRaWGAyiun0V6,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-05-27 23:00:00+00:00
recMw9iBbYwNhuesD,,Our Patch - Northcliffe Environmental Enterprises Team (NEET),,2025-06-03 23:00:00+00:00
